Unique_tree_ID,Letter_code,DBH,Notes,Plot,Common_name,Scientific_name,GlobalID,UID,BioM,Carbon_Stored,Carbon_Sequestered,RASTERVALU,DEM_SteepestPts,DEM_MidPts,DEM_FlatPts,DEM_POINTS
A1639,ILOP,15.699999999999999,"Split, 10.7cm + 5cm",AA,American Holly,Ilex opaca,97d6dd71-f52d-4953-9f84-3a1d4c9c4592,1639,78.156746376133981,39.078373188066990,143.417629600205856,14.3295364,0.000000000000000,0.000000000000000,14.329536437988281,Flat
A1640,ACRU,10.500000000000000, ,AA,Red Maple,Acer rubrum,ebab73dc-257c-4487-8037-6639df2e0f92,1640,38.433813065438493,19.216906532719246,70.526046975079637,14.3295364,0.000000000000000,0.000000000000000,14.329536437988281,Flat
A1641,ILOP,11.800000000000001, ,AA,American Holly,Ilex opaca,ff0d2a5d-bd38-4f80-a3df-7b0ad631314e,1641,38.456402091043195,19.228201045521597,70.567497837064266,14.3412600,0.000000000000000,0.000000000000000,14.341259956359863,Flat
A1642,PITA,48.000000000000000, ,AA,Loblolly Pine,Pinus taeda,39de53af-f367-4c0a-a51a-e5b051733e0b,1642,982.782015723172321,491.391007861586161,1803.404998852021208,14.3412600,0.000000000000000,0.000000000000000,14.341259956359863,Flat
A1643,LITU,52.700000000000003, ,AA,Yellow Poplar,Liriodendron tulipifera,2735a9f7-1801-464e-af2d-0d47bbc4ffe2,1643,1581.489627143244661,790.744813571622331,2902.033465807854100,14.4061270,0.000000000000000,0.000000000000000,14.406126976013184,Flat
A1644,PITA,43.000000000000000, ,AA,Loblolly Pine,Pinus taeda,9ea2f2dd-4718-4c1d-a035-21f79c2085f1,1644,751.857011585744885,375.928505792872443,1379.657616259841916,14.3630962,0.000000000000000,0.000000000000000,14.363096237182617,Flat
A1645,ULAL,13.199999999999999, ,AA,Winged Elm,Ulmus alata,63a44467-e239-47fb-b54b-df1247b7c1b1,1645,50.803664930967223,25.401832465483611,93.224725148324850,14.3630962,0.000000000000000,0.000000000000000,14.363096237182617,Flat
A1646,LITU,51.700000000000003, ,AA,Yellow Poplar,Liriodendron tulipifera,3215f83c-71e0-4b63-a2c3-e1534efdad09,1646,1508.007316566938698,754.003658283469349,2767.193425900332386,14.3447323,0.000000000000000,0.000000000000000,14.344732284545898,Flat
A1647,LITU,24.100000000000001, ,AA,Yellow Poplar,Liriodendron tulipifera,2f4507ad-4604-484e-b8f5-79cbd0a64d0c,1647,226.563012218592320,113.281506109296160,415.743127421116924,14.3881779,0.000000000000000,0.000000000000000,14.388177871704102,Flat
A1648,LIST,33.899999999999999, ,AA,Sweetgum,Liquidambar styraciflua,bece9e80-257f-4244-9646-faa7498c4b0b,1648,528.689439316223570,264.344719658111785,970.145121145270195,14.3881779,0.000000000000000,0.000000000000000,14.388177871704102,Flat
A1649,PITA,36.600000000000001, ,AA,Loblolly Pine,Pinus taeda,0684b20e-0edb-43c7-9dcf-13b1a6a35192,1649,507.835441257452032,253.917720628726016,931.878034707424490,14.3881779,0.000000000000000,0.000000000000000,14.388177871704102,Flat
A1650,CEOC,10.400000000000000, ,AA,Hackberry,Celtis occidentalis,f99f4235-a3be-40fa-bb04-21ca48c575db,1650,28.102954680013500,14.051477340006750,51.568921837824774,14.3404026,0.000000000000000,0.000000000000000,14.340402603149414,Flat
A1651,ILOP,17.100000000000001,"Split, 9.2cm + 7.9cm",AA,American Holly,Ilex opaca,7872242f-988d-4794-8176-2a4208d12546,1651,96.626338962778590,48.313169481389295,177.309331996698717,14.3404026,0.000000000000000,0.000000000000000,14.340402603149414,Flat
A1652,QURU,14.199999999999999, ,AA,Northern Red Oak,Quercus rubra,e31204ae-22b0-409c-a7a1-5f20dae93c1d,1652,85.269905989273511,42.634952994636755,156.470277490316903,14.3404026,0.000000000000000,0.000000000000000,14.340402603149414,Flat
A1653,CAAL,13.600000000000000, ,AA,Mockernut Hickory,Carya alba,f3960ac6-e477-48a1-a90a-ffd83b9ac565,1653,76.763701330018662,38.381850665009331,140.861391940584241,14.3404026,0.000000000000000,0.000000000000000,14.340402603149414,Flat
A1654,ILOP,18.699999999999999,"Split, 12.7cm + 6cm",AA,American Holly,Ilex opaca,b9bb9f5d-f194-4e38-b4a6-b1e1cee3b757,1654,120.661387416387868,60.330693708193934,221.413645909071732,14.3404026,0.000000000000000,0.000000000000000,14.340402603149414,Flat
A1655,FRAM,33.799999999999997,"75%, CA CAAL or CACO",AA,White Ash,Fraxinus americana,9b01f994-a13b-4492-9561-fd662740d1ca,1655,524.824752960195497,262.412376480097748,963.053421681958753,14.3404026,0.000000000000000,0.000000000000000,14.340402603149414,Flat
A1656,PITA,67.200000000000003, ,AA,Loblolly Pine,Pinus taeda,6c760993-f7d0-4322-9ac9-b92b5e522836,1656,2229.792008578672721,1114.896004289336361,4091.668335741864212,14.3502645,0.000000000000000,0.000000000000000,14.350264549255371,Flat
A1657,PITA,62.200000000000003, ,AA,Loblolly Pine,Pinus taeda,8d0caea0-9496-4909-8e98-8fadbf2c1696,1657,1847.154062257274973,923.577031128637486,3389.527704242099389,14.4276714,0.000000000000000,0.000000000000000,14.427671432495117,Flat
A1658,ULAL,14.600000000000000, ,AA,Winged Elm,Ulmus alata,1c54ee42-a722-4589-b422-9a16b3a48df3,1658,65.255932823136845,32.627966411568423,119.744636730456108,14.4276714,0.000000000000000,0.000000000000000,14.427671432495117,Flat
A1659,LIST,37.799999999999997, ,AA,Sweetgum,Liquidambar styraciflua,b70a9c12-8c83-4546-8fc0-c54937ebfd27,1659,692.868104979209761,346.434052489604881,1271.412972636849872,14.4443436,0.000000000000000,0.000000000000000,14.444343566894531,Flat
A1660,ULAL,10.000000000000000, ,AA,Winged Elm,Ulmus alata,57e19fa0-80eb-4629-a968-2defd879311e,1660,25.494687023862976,12.747343511931488,46.782750688788560,14.4978151,0.000000000000000,0.000000000000000,14.497815132141113,Flat
A1661,ACRU,20.500000000000000, ,AA,Red Maple,Acer rubrum,3ed4bcb0-8820-4d4c-95e2-accb6823870b,1661,187.037082291580447,93.518541145790223,343.213046005050103,14.4443436,0.000000000000000,0.000000000000000,14.444343566894531,Flat
A1662,LIST,14.100000000000000, ,AA,Sweetgum,Liquidambar styraciflua,c9969021-8570-42af-8fa4-f85646e9bef9,1662,59.846030718002417,29.923015359001209,109.817466367534436,14.4443436,0.000000000000000,0.000000000000000,14.444343566894531,Flat
A1663,ULRU,29.899999999999999, ,AA,Slippery Elm,Ulmus rubra,4bec7796-2c51-4533-a9bc-6fcdaae83a6f,1663,387.060703014949240,193.530351507474620,710.256390032431796,14.5953646,0.000000000000000,0.000000000000000,14.595364570617676,Flat
A1664,FAGR,13.800000000000001, ,AA,American Beech,Fagus grandfolia,f1c2ac36-e209-4fa5-bb74-f0bf1d9ba452,1664,79.540655990085000,39.770327995042500,145.957103741805980,14.5953646,0.000000000000000,0.000000000000000,14.595364570617676,Flat
A1665,QUFA,30.500000000000000, ,AA,Southern Red Oak,Quercus falcata,3f4ced28-c716-4dfc-983a-292a42da208c,1665,548.249400189421181,274.124700094710590,1006.037649347587831,14.5953646,0.000000000000000,0.000000000000000,14.595364570617676,Flat
A1666,QUFA,24.100000000000001, ,AA,Southern Red Oak,Quercus falcata,0741114c-2288-4034-9511-8404453b1bff,1666,309.030526146623799,154.515263073311900,567.071015479054608,14.4054928,0.000000000000000,0.000000000000000,14.405492782592773,Flat
A1667,LIST,37.399999999999999, ,AA,Sweetgum,Liquidambar styraciflua,e2aa0e0e-6084-4291-accf-6e7981aaf11b,1667,674.801918969589792,337.400959484794896,1238.261521309197178,14.4054928,0.000000000000000,0.000000000000000,14.405492782592773,Flat
A1668,QUFA,29.199999999999999,"Split, 16.9cm + 12.3cm",AA,Southern Red Oak,Quercus falcata,387f8a3f-4214-44a6-acf5-55785a08213b,1668,493.094812065615258,246.547406032807629,904.828980140403928,14.4054928,0.000000000000000,0.000000000000000,14.405492782592773,Flat
A1669,QUFA,21.000000000000000, ,AA,Southern Red Oak,Quercus falcata,24ec5ee4-f11c-41c1-86c4-a9d8702f9d91,1669,221.025154853371646,110.512577426685823,405.581159155936973,14.4054928,0.000000000000000,0.000000000000000,14.405492782592773,Flat
A1670,QUFA,47.200000000000003, ,AA,Southern Red Oak,Quercus falcata,8fd2ba3c-f798-46ba-9033-cb9f8314f32a,1670,1587.102988246655514,793.551494123327757,2912.333983432612968,14.4054928,0.000000000000000,0.000000000000000,14.405492782592773,Flat
A1671,QUFA,25.500000000000000, ,AA,Southern Red Oak,Quercus falcata,c111db78-da0f-441f-9ec2-05de5c4d1deb,1671,354.564788060090905,177.282394030045452,650.626386090266806,14.4054928,0.000000000000000,0.000000000000000,14.405492782592773,Flat
A1672,PITA,40.000000000000000, ,AA,Loblolly Pine,Pinus taeda,e45cad30-6794-4a57-8469-ae8e350caae5,1672,630.461810143089679,315.230905071544839,1156.897421612569588,14.4217310,0.000000000000000,0.000000000000000,14.421730995178223,Flat
A1673,QUFA,20.399999999999999, ,AA,Southern Red Oak,Quercus falcata,46bdf5ce-0378-4a8c-bea9-03ff2ab388c5,1673,205.966813366613621,102.983406683306811,377.949102527735988,14.4217310,0.000000000000000,0.000000000000000,14.421730995178223,Flat
A1674,QUFA,15.300000000000001, ,AA,Southern Red Oak,Quercus falcata,83668b66-3aa3-4aa9-9ffd-1f21c75a5793,1674,102.251897773976268,51.125948886988134,187.632232415246449,14.4217310,0.000000000000000,0.000000000000000,14.421730995178223,Flat
A1675,LIST,47.200000000000003, ,AA,Sweetgum,Liquidambar styraciflua,cc9e33ef-033d-4f91-ad7c-707a7f54fb7d,1675,1202.775680997002155,601.387840498501077,2207.093374629499067,14.4217310,0.000000000000000,0.000000000000000,14.421730995178223,Flat
A1676,ULRU,10.000000000000000, ,AA,Slippery Elm,Ulmus rubra,7566d7de-561d-412d-8e21-5d87542e4f68,1676,25.494687023862976,12.747343511931488,46.782750688788560,14.4217310,0.000000000000000,0.000000000000000,14.421730995178223,Flat
A1677,QUFA,46.200000000000003, ,AA,Southern Red Oak,Quercus falcata,2f8d1a82-2e16-42aa-8b32-02bc9c2fdc56,1677,1506.492566848972956,753.246283424486478,2764.413860167865096,14.4217310,0.000000000000000,0.000000000000000,14.421730995178223,Flat
A1678,QUFA,31.000000000000000, ,AA,Southern Red Oak,Quercus falcata,06000055-3d9c-45e6-a999-9d491f709b5f,1678,570.385046622496816,285.192523311248408,1046.656560552281690,14.1934013,0.000000000000000,0.000000000000000,14.193401336669922,Flat
A1679,QUFA,26.100000000000001, ,AA,Southern Red Oak,Quercus falcata,4d211e71-5cfb-4f6b-bba8-b88e0761d557,1679,375.216405981196260,187.608202990598130,688.522104975495154,14.1934013,0.000000000000000,0.000000000000000,14.193401336669922,Flat
A1680,QUFA,47.000000000000000, ,AA,Southern Red Oak,Quercus falcata,f977db5d-f7aa-4704-baeb-8da58eb46120,1680,1570.782673195733423,785.391336597866712,2882.386205314170638,14.1934013,0.000000000000000,0.000000000000000,14.193401336669922,Flat
A1681,QUFA,21.399999999999999, ,AA,Southern Red Oak,Quercus falcata,add28486-0839-4fff-aeee-3796ff947906,1681,231.413506666186152,115.706753333093076,424.643784732451593,14.1242733,0.000000000000000,0.000000000000000,14.124273300170898,Flat
A1682,QUFA,45.000000000000000, ,AA,Southern Red Oak,Quercus falcata,9fe3b78b-12b3-4b4d-8c58-43c2d281fa08,1682,1413.010526768237924,706.505263384118962,2592.874316619716410,14.4217310,0.000000000000000,0.000000000000000,14.421730995178223,Flat
A1683,LIST,33.600000000000001, ,AA,Sweetgum,Liquidambar styraciflua,b2d87c7a-0b8b-4425-b586-885b898bd4a4,1683,517.146131470839009,258.573065735419505,948.963151248989561,14.4967184,0.000000000000000,0.000000000000000,14.496718406677246,Flat
A1684,QUFA,10.800000000000001, ,AA,Southern Red Oak,Quercus falcata,4f44703e-44c5-469d-b7f2-feaee8eebbd1,1684,43.798133385272067,21.899066692636033,80.369574761974235,14.4967184,0.000000000000000,0.000000000000000,14.496718406677246,Flat
A1685,LITU,45.500000000000000, ,AA,Yellow Poplar,Liriodendron tulipifera,20ba3a9f-4cea-4c0c-b0c2-3e0a65f8fbdd,1685,1098.047148522314956,549.023574261157478,2014.916517538447806,14.4967184,0.000000000000000,0.000000000000000,14.496718406677246,Flat
A1686,PITA,40.299999999999997, ,AA,Loblolly Pine,Pinus taeda,58bf0e70-f1a4-4f0b-b07f-f94ca9711c50,1686,642.037165212027503,321.018582606013752,1178.138198164070445,14.4217310,0.000000000000000,0.000000000000000,14.421730995178223,Flat
A1687,ILOP,25.699999999999999,"Split, 10.7cm + 6.5cm + 8.4cm",AA,American Holly,Ilex opaca,39391206-f83c-44a4-a860-88732692b56b,1687,265.777735426693539,132.888867713346770,487.702144507982609,14.4217310,0.000000000000000,0.000000000000000,14.421730995178223,Flat
A1688,ILOP,12.400000000000000, ,AA,American Holly,Ilex opaca,2797cbbe-b075-421f-9cbb-67bab5852d7a,1688,43.497314029039984,21.748657014519992,79.817571243288370,14.4217310,0.000000000000000,0.000000000000000,14.421730995178223,Flat
A1689,QUFA,26.899999999999999, ,AA,Southern Red Oak,Quercus falcata,1a66e029-6cb0-4796-93d7-a39ed8220a21,1689,403.829923085163728,201.914961542581864,741.027908861275478,14.4217310,0.000000000000000,0.000000000000000,14.421730995178223,Flat
A1690,ILOP,13.199999999999999, ,AA,American Holly,Ilex opaca,f233dfdb-2cec-4e64-b10a-f615126573b6,1690,50.803664930967223,25.401832465483611,93.224725148324850,14.3370399,0.000000000000000,0.000000000000000,14.337039947509766,Flat
A1691,QUFA,45.500000000000000, ,AA,Southern Red Oak,Quercus falcata,1be8a841-23ea-424c-aabd-a9ef4c915e44,1691,1451.532746760397458,725.766373380198729,2663.562590305329195,14.3370399,0.000000000000000,0.000000000000000,14.337039947509766,Flat
A1692,ULAL,13.400000000000000, ,AA,Winged Elm,Ulmus alata,740381fe-b086-465b-b3b8-8b4f43448290,1692,52.736882303883938,26.368441151941969,96.772179027627018,14.3428192,0.000000000000000,0.000000000000000,14.342819213867188,Flat
A1693,NYSY,15.400000000000000, ,AA,Blackgum,Nyssa sylvatica,77362f6d-3169-449e-8ea6-0ab47babefbd,1693,74.500192527471327,37.250096263735664,136.707853287909870,14.3428192,0.000000000000000,0.000000000000000,14.342819213867188,Flat
A1694,LIST,19.100000000000001, ,AA,Sweetgum,Liquidambar styraciflua,c06e6b31-c31d-4b29-beec-90b15409ad9b,1694,127.173332669645461,63.586666334822731,233.363065448799404,14.3428192,0.000000000000000,0.000000000000000,14.342819213867188,Flat
A1695,ACRU,12.199999999999999, ,AA,Red Maple,Acer rubrum,77590b28-fdcf-4984-93eb-9e318014c3a3,1695,54.808548124274850,27.404274062137425,100.573685808044345,14.4967184,0.000000000000000,0.000000000000000,14.496718406677246,Flat
A1696,ULAL,19.199999999999999, ,AA,Winged Elm,Ulmus alata,4f8e871a-0814-4a68-8314-9acc5b87bd44,1696,128.833346038995302,64.416673019497651,236.409189981556381,14.4443436,0.000000000000000,0.000000000000000,14.444343566894531,Flat
A1697,LIST,10.199999999999999, ,AA,Sweetgum,Liquidambar styraciflua,a5f38afa-8eb8-4094-bd86-33434ea9a3d5,1697,26.779854399617896,13.389927199808948,49.141032823298836,14.4443436,0.000000000000000,0.000000000000000,14.444343566894531,Flat
A1698,CACO,10.400000000000000,1.8cm,AA,Bitternut Hickory,Carya cordiformis,bab84c2b-ef02-40cd-a395-a7841f1e4450,1698,39.953796273766244,19.976898136883122,73.315216162361054,14.4443436,0.000000000000000,0.000000000000000,14.444343566894531,Flat
A1699,QUFA,15.300000000000001, ,AA,Southern Red Oak,Quercus falcata,04fc1cc3-58f9-46b5-ae82-8de5b5e7b9dd,1699,102.251897773976268,51.125948886988134,187.632232415246449,14.3772068,0.000000000000000,0.000000000000000,14.377206802368164,Flat
A1700,ACRU,13.199999999999999, ,AA,Red Maple,Acer rubrum,55678922-e635-4424-9697-52988f720d67,1700,66.034070179138055,33.017035089569028,121.172518778718327,14.3772068,0.000000000000000,0.000000000000000,14.377206802368164,Flat
A1701,LIST,48.200000000000003, ,AA,Sweetgum,Liquidambar styraciflua,b233033f-bb5d-4053-91d1-ccda905c380b,1701,1267.059485111411732,633.529742555705866,2325.054155179440386,14.3772068,0.000000000000000,0.000000000000000,14.377206802368164,Flat
A1702,ULAL,11.800000000000001, ,AA,Winged Elm,Ulmus alata,bd1bf972-c7a0-4f17-b38e-84089cd0024b,1702,38.456402091043195,19.228201045521597,70.567497837064266,14.3772068,0.000000000000000,0.000000000000000,14.377206802368164,Flat
A1703,ACRU,15.800000000000001, ,AA,Red Maple,Acer rubrum,fb30a809-c198-40f4-8e07-365a1f94fda2,1703,101.028182156510738,50.514091078255369,185.386714257197212,14.3772068,0.000000000000000,0.000000000000000,14.377206802368164,Flat
A1704,LIST,31.800000000000001, ,AA,Sweetgum,Liquidambar styraciflua,5ddebde5-12e5-429f-b904-b116bbb8cfe8,1704,451.052856319797343,225.526428159898671,827.681991346828113,14.3772068,0.000000000000000,0.000000000000000,14.377206802368164,Flat
A1705,ULAL,12.300000000000001, ,AA,Winged Elm,Ulmus alata,a50bbc84-a19b-4540-86bf-7852e812d4cf,1705,42.631344457985975,21.315672228992987,78.228517080404259,14.3950205,0.000000000000000,0.000000000000000,14.395020484924316,Flat
A1706,LIST,21.800000000000001, ,AA,Sweetgum,Liquidambar styraciflua,02d72ba2-7eb5-43e2-82a3-00711de338c7,1706,176.606379227942625,88.303189613971313,324.072705883274693,14.3772068,0.000000000000000,0.000000000000000,14.377206802368164,Flat
A1707,PITA,56.600000000000001, ,AA,Loblolly Pine,Pinus taeda,636abf78-f8cd-42c4-bd20-398003c5105b,1707,1468.032397519227516,734.016198759613758,2693.839449447782499,14.3772068,0.000000000000000,0.000000000000000,14.377206802368164,Flat
A1708,QUFA,34.899999999999999, ,AA,Southern Red Oak,Quercus falcata,26bad2c2-1418-4672-87fe-7e904a328e58,1708,761.098998686612731,380.549499343306366,1396.616662589934322,14.4276714,0.000000000000000,0.000000000000000,14.427671432495117,Flat
A1709,ILOP,14.199999999999999,"Split, 9.5cm + 4.7cm",AA,American Holly,Ilex opaca,d3684380-dd31-4931-8b98-14403b14beb5,1709,60.905678847873794,30.452839423936897,111.761920685848409,14.4276714,0.000000000000000,0.000000000000000,14.427671432495117,Flat
A1710,LIST,12.800000000000001, ,AA,Sweetgum,Liquidambar styraciflua,8bbeb10b-e737-4e57-a4e5-cc0582bcde07,1710,47.065821620616333,23.532910810308167,86.365782673830964,14.4276714,0.000000000000000,0.000000000000000,14.427671432495117,Flat
A1711,ACRU,18.300000000000001, ,AA,Red Maple,Acer rubrum,36f8bcc5-8d52-490e-a5d6-2950f858cbc5,1711,142.995290570621847,71.497645285310924,262.396358197091104,14.3950205,0.000000000000000,0.000000000000000,14.395020484924316,Flat
A1712,ULRU,35.299999999999997, ,AA,Slippery Elm,Ulmus rubra,f3a445e1-a71b-414d-acbe-f035602d2b4e,1712,584.585670615913159,292.292835307956580,1072.714705580200643,14.3950205,0.000000000000000,0.000000000000000,14.395020484924316,Flat
A1713,ACRU,11.000000000000000, ,AA,Red Maple,Acer rubrum,2c3406e0-7f45-41e7-bb58-a6ae876fb5fe,1713,42.903873348214020,21.451936674107010,78.728607593972725,14.3950205,0.000000000000000,0.000000000000000,14.395020484924316,Flat
A1714,ACRU,10.000000000000000, ,AA,Red Maple,Acer rubrum,2a4cbf9a-e597-4fb4-8219-aa46212537d1,1714,34.245117624597519,17.122558812298760,62.839790841136448,14.3950205,0.000000000000000,0.000000000000000,14.395020484924316,Flat
A1715,PITA,40.799999999999997, ,AA,Loblolly Pine,Pinus taeda,86fd5836-6b5d-4571-afe8-e86ade1c551d,1715,661.605859364617345,330.802929682308672,1214.046751934072745,14.3333359,0.000000000000000,0.000000000000000,14.333335876464844,Flat
A1716,QUFA,14.800000000000001, ,AA,Southern Red Oak,Quercus falcata,4bdc6956-1694-4d46-98d0-28c39837fbe2,1716,94.307572008488492,47.153786004244246,173.054394635576386,14.3950205,0.000000000000000,0.000000000000000,14.395020484924316,Flat
A1717,ULRU,40.399999999999999, ,AA,Slippery Elm,Ulmus rubra,fe6559ae-2872-4722-898b-089883fc64f1,1717,817.330687284546684,408.665343642273342,1499.801811167143114,14.3502645,0.000000000000000,0.000000000000000,14.350264549255371,Flat
A1718,LIST,30.000000000000000, ,AA,Sweetgum,Liquidambar styraciflua,96d43b4a-ab39-43dc-b177-f22aa7cad015,1718,390.283616787654353,195.141808393827176,716.170436805345730,14.3246250,0.000000000000000,0.000000000000000,14.324625015258789,Flat
A1719,PITA,69.000000000000000, ,AA,Loblolly Pine,Pinus taeda,6825b56d-8c97-4ce5-b508-f465a6eeb160,1719,2378.025803326076584,1189.012901663038292,4363.677349103350025,14.3246250,0.000000000000000,0.000000000000000,14.324625015258789,Flat
A1720,LITU,42.100000000000001,"Split, 15.3cm + 26.8cm",AA,Yellow Poplar,Liriodendron tulipifera,fe92f9e5-f885-480f-995c-949507456e7b,1720,905.428727890197933,452.714363945098967,1661.461715678513201,14.3246250,0.000000000000000,0.000000000000000,14.324625015258789,Flat
A1721,LIST,40.299999999999997, ,AA,Sweetgum,Liquidambar styraciflua,6cd1d9a5-ed82-46fd-b86f-beb9ccaa2cc2,1721,812.315550078379488,406.157775039189744,1490.599034393826287,14.3246250,0.000000000000000,0.000000000000000,14.324625015258789,Flat
A1722,LIST,28.000000000000000, ,AA,Sweetgum,Liquidambar styraciflua,d54796a2-f315-4f1a-898c-e6c83c6d1286,1722,328.826383259618524,164.413191629809262,603.396413281399987,14.3246250,0.000000000000000,0.000000000000000,14.324625015258789,Flat
A1723,PITA,29.000000000000000, ,AA,Loblolly Pine,Pinus taeda,b35c03e2-faf6-474e-9138-eff5ece8f4a4,1723,288.134854816612631,144.067427408306315,528.727458588484183,14.3333359,0.000000000000000,0.000000000000000,14.333335876464844,Flat
A1724,LITU,34.000000000000000, ,AA,Yellow Poplar,Liriodendron tulipifera,732a218c-9751-4300-b649-18798219276d,1724,532.571075015517977,266.285537507758988,977.267922653475466,14.3287239,0.000000000000000,0.000000000000000,14.328723907470703,Flat
A1725,PITA,47.899999999999999, ,AA,Loblolly Pine,Pinus taeda,46528b51-f7a7-4e54-8c4f-5a7d67826e9b,1725,977.804098516044292,488.902049258022146,1794.270520776941339,14.2561226,0.000000000000000,0.000000000000000,14.256122589111328,Flat
A1726,LIST,33.899999999999999, ,AA,Sweetgum,Liquidambar styraciflua,81de4bf0-7a6a-4203-94d1-39bdf0117a3a,1726,528.689439316223570,264.344719658111785,970.145121145270195,14.2561226,0.000000000000000,0.000000000000000,14.256122589111328,Flat
A1727,SNAG,56.200000000000003,Tall snag,AA,Snag,Snag,1da077e9-d106-4057-9c79-c39c805e949a,1727,0.000000000000000,0.000000000000000,0.000000000000000,14.2561226,0.000000000000000,0.000000000000000,14.256122589111328,Flat
A1728,PITA,49.500000000000000, ,AA,Loblolly Pine,Pinus taeda,d81918d1-dfe4-418b-ae2d-c87557341234,1728,1059.246677816551028,529.623338908275514,1943.717653793371028,14.2855730,0.000000000000000,0.000000000000000,14.285573005676270,Flat
A1729,LIST,36.200000000000003, ,AA,Sweetgum,Liquidambar styraciflua,26e6d255-7b50-4260-a1b2-2d7f55141ffc,1729,622.303752507331978,311.151876253665989,1141.927385850954124,14.2855730,0.000000000000000,0.000000000000000,14.285573005676270,Flat
A1730,LITU,53.899999999999999, ,AA,Yellow Poplar,Liriodendron tulipifera,f7fef6fa-d43f-4054-8993-7a77a999245e,1730,1672.439372805619769,836.219686402809884,3068.926249098312383,14.3316593,0.000000000000000,0.000000000000000,14.331659317016602,Flat
A1731,SNAG,46.299999999999997, ,AA,Snag,Snag,e8724981-f375-4c7e-a31b-752595d9d426,1731,0.000000000000000,0.000000000000000,0.000000000000000,14.3316593,0.000000000000000,0.000000000000000,14.331659317016602,Flat
A1732,LIST,31.100000000000001, ,AA,Sweetgum,Liquidambar styraciflua,6f2b86fb-554e-4ca6-8d27-c3333959c943,1732,426.795774495547903,213.397887247773951,783.170246199330336,14.2961760,0.000000000000000,0.000000000000000,14.296175956726074,Flat
A1733,LIST,13.500000000000000, ,AA,Sweetgum,Liquidambar styraciflua,50ee69cb-565f-4774-afc5-46cb34788c05,1733,53.719702507311673,26.859851253655837,98.575654100916921,14.2961760,0.000000000000000,0.000000000000000,14.296175956726074,Flat
A1734,LITU,40.899999999999999, ,AA,Yellow Poplar,Liriodendron tulipifera,2fc31521-85a9-475e-b955-65cba839e51c,1734,842.683558074921507,421.341779037460753,1546.324329067480903,14.2961760,0.000000000000000,0.000000000000000,14.296175956726074,Flat
A1735,ILOP,11.800000000000001, ,AA,American Holly,Ilex opaca,9103e57c-79e5-4cf5-87fe-79880240ba68,1735,38.456402091043195,19.228201045521597,70.567497837064266,14.2961760,0.000000000000000,0.000000000000000,14.296175956726074,Flat
A1736,LIST,33.100000000000001, ,AA,Sweetgum,Liquidambar styraciflua,dac75e6d-d6a6-4afe-916e-b1b17ae9060a,1736,498.244493224606344,249.122246612303172,914.278645067152638,14.3412600,0.000000000000000,0.000000000000000,14.341259956359863,Flat
A1737,PITA,63.000000000000000, ,AA,Loblolly Pine,Pinus taeda,d1a06a85-1c50-479f-9221-9d4968ca3bcc,1737,1905.536252438193969,952.768126219096985,3496.659023224086013,14.3412600,0.000000000000000,0.000000000000000,14.341259956359863,Flat
A1738,ILOP,15.600000000000000,"Split, 10.1cm + 5.5",AA,American Holly,Ilex opaca,4ccbeb16-6079-459b-9b4c-46f29fdf1a4b,1738,76.926261145358126,38.463130572679063,141.159689201732164,14.3412600,0.000000000000000,0.000000000000000,14.341259956359863,Flat
A1739,LIST,25.600000000000001, ,AA,Sweetgum,Liquidambar styraciflua,e57bc5ac-c8e2-4323-8279-b1b2cdd90f1b,1739,263.216820455346578,131.608410227673289,483.002865535560943,14.3412600,0.000000000000000,0.000000000000000,14.341259956359863,Flat
A1740,ULAL,11.000000000000000, ,AA,Winged Elm,Ulmus alata,d7d4a2f3-cf0e-4237-87b2-d4fa0407df81,1740,32.303413636819400,16.151706818409700,59.276764023563601,14.3412600,0.000000000000000,0.000000000000000,14.341259956359863,Flat
A1741,PITA,43.899999999999999, ,AA,Loblolly Pine,Pinus taeda,2cff17be-abcd-4040-8c05-74a79e659eda,1741,790.751040453540895,395.375520226770448,1451.028159232247617,14.3295364,0.000000000000000,0.000000000000000,14.329536437988281,Flat
A1742,LIST,45.299999999999997, ,AA,Sweetgum,Liquidambar styraciflua,44cabf5c-f8c5-43f0-832a-970870960843,1742,1086.099389503809107,543.049694751904553,1992.992379739489706,14.3045158,0.000000000000000,0.000000000000000,14.304515838623047,Flat
A1743,ULAL,21.800000000000001, ,AA,Winged Elm,Ulmus alata,13ff61d0-2182-4b25-9b4b-fa7b04244e58,1743,176.606379227942625,88.303189613971313,324.072705883274693,14.3081245,0.000000000000000,0.000000000000000,14.308124542236328,Flat
A1744,CAAL,19.000000000000000, ,AA,Mockernut Hickory,Carya alba,291ce615-63ed-479e-a868-e3030b7426d0,1744,173.235746445547676,86.617873222773838,317.887594727579994,14.3081245,0.000000000000000,0.000000000000000,14.308124542236328,Flat
A1745,LIST,14.199999999999999, ,AA,Sweetgum,Liquidambar styraciflua,efdad3ea-ee7d-40fb-885d-e5115e742041,1745,60.905678847873794,30.452839423936897,111.761920685848409,14.2025270,0.000000000000000,0.000000000000000,14.202527046203613,Flat
A1746,CAGL,14.300000000000001, ,AA,Pignut Hickory,Carya glabra,edd2b57e-7631-4610-bc2d-d09c059c8167,1746,86.739013529400722,43.369506764700361,159.166089826450332,14.3081245,0.000000000000000,0.000000000000000,14.308124542236328,Flat
